"","support_torture","poliknow","tthreat","auth","republican","independent","democrat","weight","year","age","agegroup","male","female","famincome","individincome","culturalt","immigrantlevel","education","immjobthreat","race","wiretapnowarrant","wiretap_powers","muslim_thermo","auth.both","auth.both.t","rageg","rfinc","support_torture.c","tthreat.c","poliknow.c","auth.c","auth.both.c","auth.both.t.c","culturalt.c","age.c"
"2183",6,0,3,1,1,0,0,824,"2008",71,NA,1,0,"$30,000-$34,999","$25,000-$29,999",NA,3,"High School",NA,"NH White",NA,NA,40,1,1,NA,"$30,000-$34,999",2.63519351935194,0.338646506967848,-0.51363236587511,0.381476251214772,0.394929308198471,0.394664674930884,NA,21.8969953586841
"2184",NA,0,NA,NA,0,1,0,504,"2008",36,NA,0,1,"$30,000-$34,999","$30,000-$34,999",NA,NA,"Some college",NA,"NH Black",NA,NA,NA,NA,NA,NA,"$30,000-$34,999",NA,NA,-0.51363236587511,NA,NA,NA,NA,-13.1030046413159
"2185",3,0,1,1,0,0,1,388,"2008",25,NA,1,0,"$60,000-$74,999","$25,000-$29,999",NA,1,"High School",NA,"Hispanic",NA,NA,60,1,1,NA,"$60,000-$74,999",-0.364806480648065,-1.66135349303215,-0.51363236587511,0.381476251214772,0.394929308198471,0.394664674930884,NA,-24.1030046413159
"2186",NA,0,NA,NA,0,1,0,504,"2008",42,NA,0,1,"$17,000-$19,999","$17,000-$19,999",NA,NA,"Some college",NA,"NH Black",NA,NA,NA,NA,NA,NA,"$15,000-$19,999",NA,NA,-0.51363236587511,NA,NA,NA,NA,-7.10300464131586
"2187",1,0.5,2,1,0,0,1,390,"2008",47,NA,1,0,"$30,000-$34,999","$25,000-$29,999",NA,5,"High School",NA,"NH Black",NA,NA,40,1,1,NA,"$30,000-$34,999",-2.36480648064806,-0.661353493032152,-0.01363236587511,0.381476251214772,0.394929308198471,0.394664674930884,NA,-2.10300464131586
"2188",2,0,4,NA,0,1,0,367,"2008",48,NA,0,1,"$30,000-$34,999","$30,000-$34,999",NA,5,"Some college",NA,"NH Black",NA,NA,50,0.5,0.5,NA,"$30,000-$34,999",-1.36480648064806,1.33864650696785,-0.51363236587511,NA,-0.105070691801529,-0.105335325069116,NA,-1.10300464131586
"2189",5,0,1,0.75,0,1,0,388,"2008",23,NA,1,0,"$40,000-$44,999","$35,000-$39,999",NA,3,"High School",NA,"Hispanic",NA,NA,50,0.75,0.75,NA,"$40,000-$44,999",1.63519351935194,-1.66135349303215,-0.51363236587511,0.131476251214772,0.144929308198471,0.144664674930884,NA,-26.1030046413159
"2190",3,0,2,1,0,1,0,334,"2008",52,NA,0,1,"$22,000-$24,999","$22,000-$24,999",NA,3,"High School",NA,"NH Black",NA,NA,70,1,1,NA,"$20,000-$24,999",-0.364806480648065,-0.661353493032152,-0.51363236587511,0.381476251214772,0.394929308198471,0.394664674930884,NA,2.89699535868414
"2191",4,0,1,1,0,0,1,357,"2008",61,NA,0,1,"$7,500 -$9,999","$7,500 -$9,999",NA,3,"Less than High School",NA,"NH Black",NA,NA,70,0.75,0.75,NA,"$5,000-$9,999",0.635193519351935,-1.66135349303215,-0.51363236587511,0.381476251214772,0.144929308198471,0.144664674930884,NA,11.8969953586841
"2192",2,0,4,1,0,1,0,362,"2008",56,NA,1,0,"$15,000-$16,999","$15,000-$16,999",NA,5,"Less than High School",NA,"NH Black",NA,NA,85,1,1,NA,"$15,000-$19,999",-1.36480648064806,1.33864650696785,-0.51363236587511,0.381476251214772,0.394929308198471,0.394664674930884,NA,6.89699535868414
"2193",4,0,4,0.75,0,1,0,457,"2008",60,NA,0,1,"None or less than $2,999","None or less than $2,999",NA,3,"High School",NA,"NH White",NA,NA,50,0.75,0.75,NA,"Under $5,000",0.635193519351935,1.33864650696785,-0.51363236587511,0.131476251214772,0.144929308198471,0.144664674930884,NA,10.8969953586841
"2194",5,0,5,1,0,1,0,278,"2008",32,NA,0,1,"$12,500-$14,999","$12,500-$14,999",NA,1,"High School",NA,"NH Black",NA,NA,70,1,1,NA,"$12,500-$14,999",1.63519351935194,2.33864650696785,-0.51363236587511,0.381476251214772,0.394929308198471,0.394664674930884,NA,-17.1030046413159
"2195",1,0,3,1,0,1,0,566,"2008",77,NA,0,1,"$20,000-$21,999","$20,000-$21,999",NA,4,"Some college",NA,"NH White",NA,NA,50,0.625,0.625,NA,"$20,000-$24,999",-2.36480648064806,0.338646506967848,-0.51363236587511,0.381476251214772,0.0199293081984706,0.0196646749308838,NA,27.8969953586841
"2196",4,0.5,4,0.75,0,0,1,334,"2008",52,NA,0,1,"$75,000-$89,999","$45,000-$49,999",NA,4,"High School",NA,"NH Black",NA,NA,85,0.75,0.75,NA,"$75,000-$89,999",0.635193519351935,1.33864650696785,-0.01363236587511,0.131476251214772,0.144929308198471,0.144664674930884,NA,2.89699535868414
"2197",1,0,3,0.25,0,0,1,451,"2008",46,NA,0,1,"$30,000-$34,999","$30,000-$34,999",NA,3,"Graduate Degree",NA,"NH White",NA,NA,70,0.25,0.25,NA,"$30,000-$34,999",-2.36480648064806,0.338646506967848,-0.51363236587511,-0.368523748785228,-0.355070691801529,-0.355335325069116,NA,-3.10300464131586
"2198",4,0,3,0.5,1,0,0,461,"2008",22,NA,0,1,"$30,000-$34,999","$30,000-$34,999",NA,4,"Some college",NA,"NH White",NA,NA,50,0.5,0.5,NA,"$30,000-$34,999",0.635193519351935,0.338646506967848,-0.51363236587511,-0.118523748785228,-0.105070691801529,-0.105335325069116,NA,-27.1030046413159
"2199",1,1,3,0,0,0,1,366,"2008",21,NA,0,1,NA,"$5,000 -$7,499",NA,2,"Some college",NA,"NH White",NA,NA,100,0,0,NA,NA,-2.36480648064806,0.338646506967848,0.48636763412489,-0.618523748785228,-0.605070691801529,-0.605335325069116,NA,-28.1030046413159
"2200",NA,0,NA,NA,0,0,1,569,"2008",26,NA,0,1,"$25,000-$29,999","$25,000-$29,999",NA,3,"Bachelor's Degree",NA,"NH White",NA,NA,NA,0.5,0.5,NA,"$25,000-$29,999",NA,NA,-0.51363236587511,NA,-0.105070691801529,-0.105335325069116,NA,-23.1030046413159
"2201",2,1,2,0,0,0,1,721,"2008",48,NA,1,0,"$30,000-$34,999","$30,000-$34,999",NA,3,"Bachelor's Degree",NA,"NH White",NA,NA,85,0,0,NA,"$30,000-$34,999",-1.36480648064806,-0.661353493032152,0.48636763412489,-0.618523748785228,-0.605070691801529,-0.605335325069116,NA,-1.10300464131586
"2202",5,0,4,0.5,0,0,1,801,"2008",24,NA,1,0,"$15,000-$16,999","$12,500-$14,999",NA,3,"Bachelor's Degree",NA,"NH White",NA,NA,50,0.5,0.5,NA,"$15,000-$19,999",1.63519351935194,1.33864650696785,-0.51363236587511,-0.118523748785228,-0.105070691801529,-0.105335325069116,NA,-25.1030046413159
"2203",1,1,2,0,0,1,0,459,"2008",27,NA,1,0,"$45,000-$49,999","$45,000-$49,999",NA,1,"Some college",NA,"NH White",NA,NA,85,0,0,NA,"$45,000-$49,999",-2.36480648064806,-0.661353493032152,0.48636763412489,-0.618523748785228,-0.605070691801529,-0.605335325069116,NA,-22.1030046413159
"2204",1,0,3,0.25,0,0,1,643,"2008",64,NA,0,1,"$120,000-$134,999","$60,000-$74,999",NA,3,"Graduate Degree",NA,"NH White",NA,NA,40,0.25,0.25,NA,"$110,000-$149,999",-2.36480648064806,0.338646506967848,-0.51363236587511,-0.368523748785228,-0.355070691801529,-0.355335325069116,NA,14.8969953586841
"2205",4,1,3,0.25,0,1,0,315,"2008",56,NA,0,1,"$135,000-$149,999","$90,000-$99,999",NA,3,"Some college",NA,"NH White",NA,NA,100,0.25,0.25,NA,"$110,000-$149,999",0.635193519351935,0.338646506967848,0.48636763412489,-0.368523748785228,-0.355070691801529,-0.355335325069116,NA,6.89699535868414
"2206",2,1,4,0.25,0,0,1,348,"2008",23,NA,0,1,"$15,000-$16,999","$15,000-$16,999",NA,3,"Bachelor's Degree",NA,"NH Black",NA,NA,50,0.25,0.25,NA,"$15,000-$19,999",-1.36480648064806,1.33864650696785,0.48636763412489,-0.368523748785228,-0.355070691801529,-0.355335325069116,NA,-26.1030046413159
"2207",2,0,1,0.75,0,1,0,594,"2008",32,NA,1,0,"$75,000-$89,999","$30,000-$34,999",NA,4,"Some college",NA,"NH White",NA,NA,70,0.75,0.75,NA,"$75,000-$89,999",-1.36480648064806,-1.66135349303215,-0.51363236587511,0.131476251214772,0.144929308198471,0.144664674930884,NA,-17.1030046413159
"2208",2,0.5,2,0.25,0,1,0,760,"2008",29,NA,0,1,"$75,000-$89,999","$30,000-$34,999",NA,3,"High School",NA,"NH Asian",NA,NA,50,0.25,0.25,NA,"$75,000-$89,999",-1.36480648064806,-0.661353493032152,-0.01363236587511,-0.368523748785228,-0.355070691801529,-0.355335325069116,NA,-20.1030046413159
"2209",NA,0,NA,NA,0,0,1,504,"2008",48,NA,1,0,"$45,000-$49,999","$45,000-$49,999",NA,NA,"Bachelor's Degree",NA,"NH White",NA,NA,NA,NA,NA,NA,"$45,000-$49,999",NA,NA,-0.51363236587511,NA,NA,NA,NA,-1.10300464131586
"2210",7,0,5,0.75,0,1,0,400,"2008",53,NA,1,0,"$5,000 -$7,499","$5,000 -$7,499",NA,5,"Bachelor's Degree",NA,"NH White",NA,NA,50,0.75,0.75,NA,"$5,000-$9,999",3.63519351935194,2.33864650696785,-0.51363236587511,0.131476251214772,0.144929308198471,0.144664674930884,NA,3.89699535868414
"2211",5,0,4,0.25,0,1,0,127,"2008",28,NA,0,1,"$40,000-$44,999","$40,000-$44,999",NA,3,"Some college",NA,"NH White",NA,NA,75,0.25,0.25,NA,"$40,000-$44,999",1.63519351935194,1.33864650696785,-0.51363236587511,-0.368523748785228,-0.355070691801529,-0.355335325069116,NA,-21.1030046413159
"2212",5,1,2,0,0,1,0,560,"2008",27,NA,1,0,"$60,000-$74,999","$35,000-$39,999",NA,3,"Some college",NA,"NH White",NA,NA,50,0,0,NA,"$60,000-$74,999",1.63519351935194,-0.661353493032152,0.48636763412489,-0.618523748785228,-0.605070691801529,-0.605335325069116,NA,-22.1030046413159
"2213",4,1,3,0.5,0,1,0,726,"2008",26,NA,1,0,"$30,000-$34,999","$30,000-$34,999",NA,3,"Some college",NA,"NH White",NA,NA,85,0.5,0.5,NA,"$30,000-$34,999",0.635193519351935,0.338646506967848,0.48636763412489,-0.118523748785228,-0.105070691801529,-0.105335325069116,NA,-23.1030046413159
"2214",1,0,4,0.25,1,0,0,774,"2008",31,NA,0,1,"$20,000-$21,999","$12,500-$14,999",NA,4,"High School",NA,"NH White",NA,NA,70,0.25,0.25,NA,"$20,000-$24,999",-2.36480648064806,1.33864650696785,-0.51363236587511,-0.368523748785228,-0.355070691801529,-0.355335325069116,NA,-18.1030046413159
"2215",1,0.5,2,NA,0,0,1,742,"2008",64,NA,0,1,"$12,500-$14,999","$11,000-$12,499",NA,3,"Some college",NA,"NH White",NA,NA,100,0.5,0.5,NA,"$12,500-$14,999",-2.36480648064806,-0.661353493032152,-0.01363236587511,NA,-0.105070691801529,-0.105335325069116,NA,14.8969953586841
"2216",NA,1,NA,0.5,0,1,0,813,"2008",75,NA,1,0,"$60,000-$74,999","$40,000-$44,999",NA,4,"Some college",NA,"NH White",NA,NA,50,0.5,0.5,NA,"$60,000-$74,999",NA,NA,0.48636763412489,-0.118523748785228,-0.105070691801529,-0.105335325069116,NA,25.8969953586841
"2217",NA,0,NA,NA,0,1,0,504,"2008",39,NA,1,0,"$150,000 and over","$150,000 and over",NA,NA,"Bachelor's Degree",NA,"Hispanic",NA,NA,NA,NA,NA,NA,"$150,000 and over",NA,NA,-0.51363236587511,NA,NA,NA,NA,-10.1030046413159
"2218",4,0,4,0.5,0,1,0,818,"2008",40,NA,0,1,"$60,000-$74,999","$7,500 -$9,999",NA,3,"High School",NA,"NH White",NA,NA,50,0.5,0.5,NA,"$60,000-$74,999",0.635193519351935,1.33864650696785,-0.51363236587511,-0.118523748785228,-0.105070691801529,-0.105335325069116,NA,-9.10300464131586
"2219",7,0,NA,1,1,0,0,825,"2008",70,NA,0,1,"$90,000-$99,999","$5,000 -$7,499",NA,5,"High School",NA,"NH White",NA,NA,30,0.875,0.875,NA,"$90,000-$99,999",3.63519351935194,NA,-0.51363236587511,0.381476251214772,0.269929308198471,0.269664674930884,NA,20.8969953586841
"2220",2,0,1,0.5,0,0,1,550,"2008",60,NA,1,0,"$50,000-$59,999","$25,000-$29,999",NA,3,"Some college",NA,"NH White",NA,NA,50,0.5,0.5,NA,"$50,000-$59,999",-1.36480648064806,-1.66135349303215,-0.51363236587511,-0.118523748785228,-0.105070691801529,-0.105335325069116,NA,10.8969953586841
"2221",4,0,3,1,NA,NA,NA,579,"2008",62,NA,0,1,"$25,000-$29,999","$25,000-$29,999",NA,NA,"High School",NA,"NH White",NA,NA,40,1,1,NA,"$25,000-$29,999",0.635193519351935,0.338646506967848,-0.51363236587511,0.381476251214772,0.394929308198471,0.394664674930884,NA,12.8969953586841
"2222",NA,0,NA,NA,0,1,0,504,"2008",NA,NA,1,0,NA,NA,NA,NA,"Less than High School",NA,"NH White",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51363236587511,NA,NA,NA,NA,NA
"2223",NA,0,3,0,1,0,0,816,"2008",56,NA,0,1,"$60,000-$74,999","$45,000-$49,999",NA,3,"Bachelor's Degree",NA,"NH White",NA,NA,60,0.375,0.375,NA,"$60,000-$74,999",NA,0.338646506967848,-0.51363236587511,-0.618523748785228,-0.230070691801529,-0.230335325069116,NA,6.89699535868414
"2224",7,0,4,1,1,0,0,775,"2008",51,NA,1,0,"$150,000 and over","$110,000-$119,999",NA,5,"High School",NA,"NH White",NA,NA,50,0.875,0.875,NA,"$150,000 and over",3.63519351935194,1.33864650696785,-0.51363236587511,0.381476251214772,0.269929308198471,0.269664674930884,NA,1.89699535868414
"2225",1,0,3,0.25,0,0,1,832,"2008",42,NA,0,1,"$110,000-$119,999","$40,000-$44,999",NA,3,"Bachelor's Degree",NA,"NH White",NA,NA,100,0.25,0.25,NA,"$110,000-$149,999",-2.36480648064806,0.338646506967848,-0.51363236587511,-0.368523748785228,-0.355070691801529,-0.355335325069116,NA,-7.10300464131586
"2226",5,0,2,1,0,1,0,759,"2008",50,NA,0,1,"$11,000-$12,499","$7,500 -$9,999",NA,5,"Some college",NA,"NH White",NA,NA,0,0.625,0.625,NA,"$12,500-$14,999",1.63519351935194,-0.661353493032152,-0.51363236587511,0.381476251214772,0.0199293081984706,0.0196646749308838,NA,0.896995358684144
"2227",2,0.5,1,0.75,NA,NA,NA,233,"2008",38,NA,0,1,"$100,000-$109,999","$25,000-$29,999",NA,3,"High School",NA,"Hispanic",NA,NA,50,0.75,0.75,NA,"$100,000-$109,999",-1.36480648064806,-1.66135349303215,-0.01363236587511,0.131476251214772,0.144929308198471,0.144664674930884,NA,-11.1030046413159
"2228",6,1,3,0.75,0,1,0,807,"2008",41,NA,1,0,"$90,000-$99,999","$50,000-$59,999",NA,5,"High School",NA,"NH White",NA,NA,50,0.75,0.75,NA,"$90,000-$99,999",2.63519351935194,0.338646506967848,0.48636763412489,0.131476251214772,0.144929308198471,0.144664674930884,NA,-8.10300464131586
"2229",7,0,4,0.25,0,0,1,509,"2008",59,NA,1,0,"$12,500-$14,999","$12,500-$14,999",NA,5,"High School",NA,"NH White",NA,NA,0,0.25,0.25,NA,"$12,500-$14,999",3.63519351935194,1.33864650696785,-0.51363236587511,-0.368523748785228,-0.355070691801529,-0.355335325069116,NA,9.89699535868414
"2230",1,0,3,0.5,1,0,0,593,"2008",77,NA,0,1,"$35,000-$39,999","$35,000-$39,999",NA,4,"High School",NA,"NH White",NA,NA,50,0.5,0.5,NA,"$35,000-$39,999",-2.36480648064806,0.338646506967848,-0.51363236587511,-0.118523748785228,-0.105070691801529,-0.105335325069116,NA,27.8969953586841
"2231",1,0,4,0.5,1,0,0,593,"2008",74,NA,0,1,"$100,000-$109,999","$100,000-$109,999",NA,4,"High School",NA,"NH White",NA,NA,40,0.5,0.5,NA,"$100,000-$109,999",-2.36480648064806,1.33864650696785,-0.51363236587511,-0.118523748785228,-0.105070691801529,-0.105335325069116,NA,24.8969953586841
"2232",NA,0,NA,NA,0,1,0,504,"2008",54,NA,1,0,"$75,000-$89,999","$75,000-$89,999",NA,NA,"Some college",NA,"NH White",NA,NA,NA,NA,NA,NA,"$75,000-$89,999",NA,NA,-0.51363236587511,NA,NA,NA,NA,4.89699535868414
"2233",3,0,1,0.75,1,0,0,807,"2008",48,NA,0,1,"$35,000-$39,999","$22,000-$24,999",NA,5,"High School",NA,"NH White",NA,NA,50,0.75,0.75,NA,"$35,000-$39,999",-0.364806480648065,-1.66135349303215,-0.51363236587511,0.131476251214772,0.144929308198471,0.144664674930884,NA,-1.10300464131586
"2234",1,0,3,1,0,0,1,272,"2008",67,NA,0,1,"$40,000-$44,999","$5,000 -$7,499",NA,2,"Less than High School",NA,"Hispanic",NA,NA,40,1,1,NA,"$40,000-$44,999",-2.36480648064806,0.338646506967848,-0.51363236587511,0.381476251214772,0.394929308198471,0.394664674930884,NA,17.8969953586841
"2235",5,0,4,1,NA,NA,NA,577,"2008",37,NA,1,0,"$40,000-$44,999","$40,000-$44,999",NA,3,"Graduate Degree",NA,"NH White",NA,NA,0,0.625,0.625,NA,"$40,000-$44,999",1.63519351935194,1.33864650696785,-0.51363236587511,0.381476251214772,0.0199293081984706,0.0196646749308838,NA,-12.1030046413159
"2236",2,0,3,1,NA,NA,NA,185,"2008",68,NA,1,0,"$5,000 -$7,499","$5,000 -$7,499",NA,3,"Less than High School",NA,"Hispanic",NA,NA,50,1,1,NA,"$5,000-$9,999",-1.36480648064806,0.338646506967848,-0.51363236587511,0.381476251214772,0.394929308198471,0.394664674930884,NA,18.8969953586841
"2237",3,0,3,1,0,0,1,279,"2008",22,NA,1,0,"$35,000-$39,999","$35,000-$39,999",NA,4,"High School",NA,"Hispanic",NA,NA,50,1,1,NA,"$35,000-$39,999",-0.364806480648065,0.338646506967848,-0.51363236587511,0.381476251214772,0.394929308198471,0.394664674930884,NA,-27.1030046413159
"2238",1,0,4,0.75,0,1,0,360,"2008",76,NA,0,1,"$12,500-$14,999","$12,500-$14,999",NA,4,"Less than High School",NA,"Hispanic",NA,NA,40,0.75,0.75,NA,"$12,500-$14,999",-2.36480648064806,1.33864650696785,-0.51363236587511,0.131476251214772,0.144929308198471,0.144664674930884,NA,26.8969953586841
"2239",1,0,4,0.75,0,0,1,295,"2008",46,NA,0,1,"$30,000-$34,999","$12,500-$14,999",NA,4,"High School",NA,"Hispanic",NA,NA,85,0.75,0.75,NA,"$30,000-$34,999",-2.36480648064806,1.33864650696785,-0.51363236587511,0.131476251214772,0.144929308198471,0.144664674930884,NA,-3.10300464131586
"2240",NA,0.5,4,0.75,0,0,1,268,"2008",23,NA,1,0,"$25,000-$29,999","$11,000-$12,499",NA,3,"Some college",NA,"Hispanic",NA,NA,70,0.75,0.75,NA,"$25,000-$29,999",NA,1.33864650696785,-0.01363236587511,0.131476251214772,0.144929308198471,0.144664674930884,NA,-26.1030046413159
"2241",7,0,3,0.666666666666667,0,1,0,742,"2008",69,NA,0,1,"$90,000-$99,999",NA,NA,NA,"Some college",NA,"NH White",NA,NA,NA,0.625,0.625,NA,"$90,000-$99,999",3.63519351935194,0.338646506967848,-0.51363236587511,0.0481429178814382,0.0199293081984706,0.0196646749308838,NA,19.8969953586841
"2242",4,0,3,0,0,1,0,778,"2008",51,NA,0,1,"$90,000-$99,999","$7,500 -$9,999",NA,3,"Some college",NA,"NH White",NA,NA,100,0,0,NA,"$90,000-$99,999",0.635193519351935,0.338646506967848,-0.51363236587511,-0.618523748785228,-0.605070691801529,-0.605335325069116,NA,1.89699535868414
"2243",1,1,5,1,1,0,0,791,"2008",59,NA,1,0,"$150,000 and over","$150,000 and over",NA,3,"High School",NA,"NH White",NA,NA,NA,1,1,NA,"$150,000 and over",-2.36480648064806,2.33864650696785,0.48636763412489,0.381476251214772,0.394929308198471,0.394664674930884,NA,9.89699535868414
"2244",7,0,3,1,0,0,1,530,"2008",58,NA,0,1,"$5,000 -$7,499","$5,000 -$7,499",NA,5,"High School",NA,"NH White",NA,NA,50,1,1,NA,"$5,000-$9,999",3.63519351935194,0.338646506967848,-0.51363236587511,0.381476251214772,0.394929308198471,0.394664674930884,NA,8.89699535868414
"2245",6,0.5,2,1,0,1,0,808,"2008",48,NA,1,0,"$60,000-$74,999","$30,000-$34,999",NA,4,"Some college",NA,"NH White",NA,NA,50,0.625,0.625,NA,"$60,000-$74,999",2.63519351935194,-0.661353493032152,-0.01363236587511,0.381476251214772,0.0199293081984706,0.0196646749308838,NA,-1.10300464131586
"2246",4,0,4,1,0,1,0,233,"2008",38,NA,0,1,"$50,000-$59,999","$30,000-$34,999",NA,4,"High School",NA,"NH Black",NA,NA,50,1,1,NA,"$50,000-$59,999",0.635193519351935,1.33864650696785,-0.51363236587511,0.381476251214772,0.394929308198471,0.394664674930884,NA,-11.1030046413159
"2247",4,0,2,1,1,0,0,662,"2008",42,NA,0,1,"$75,000-$89,999","$40,000-$44,999",NA,5,"Graduate Degree",NA,"NH White",NA,NA,40,1,1,NA,"$75,000-$89,999",0.635193519351935,-0.661353493032152,-0.51363236587511,0.381476251214772,0.394929308198471,0.394664674930884,NA,-7.10300464131586
"2248",2,0,2,1,0,0,1,675,"2008",74,NA,0,1,"$5,000 -$7,499","$5,000 -$7,499",NA,3,"Less than High School",NA,"NH White",NA,NA,30,1,1,NA,"$5,000-$9,999",-1.36480648064806,-0.661353493032152,-0.51363236587511,0.381476251214772,0.394929308198471,0.394664674930884,NA,24.8969953586841
"2249",4,0.5,4,1,0,0,1,390,"2008",42,NA,1,0,"$60,000-$74,999","$60,000-$74,999",NA,4,"High School",NA,"NH Black",NA,NA,50,1,1,NA,"$60,000-$74,999",0.635193519351935,1.33864650696785,-0.01363236587511,0.381476251214772,0.394929308198471,0.394664674930884,NA,-7.10300464131586
"2250",4,1,2,1,0,0,1,296,"2008",60,NA,1,0,"$12,500-$14,999","$12,500-$14,999",NA,5,"High School",NA,"NH Black",NA,NA,30,1,1,NA,"$12,500-$14,999",0.635193519351935,-0.661353493032152,0.48636763412489,0.381476251214772,0.394929308198471,0.394664674930884,NA,10.8969953586841
"2251",2,0,3,0.75,NA,NA,NA,295,"2008",47,NA,1,0,"$30,000-$34,999","$30,000-$34,999",NA,4,"High School",NA,"NH White",NA,NA,50,0.75,0.75,NA,"$30,000-$34,999",-1.36480648064806,0.338646506967848,-0.51363236587511,0.131476251214772,0.144929308198471,0.144664674930884,NA,-2.10300464131586
"2252",1,1,5,1,1,0,0,675,"2008",89,NA,1,0,"$12,500-$14,999","$12,500-$14,999",NA,5,"Less than High School",NA,"NH White",NA,NA,0,1,1,NA,"$12,500-$14,999",-2.36480648064806,2.33864650696785,0.48636763412489,0.381476251214772,0.394929308198471,0.394664674930884,NA,39.8969953586841
"2253",1,0,4,1,0,1,0,512,"2008",57,NA,1,0,"$35,000-$39,999","$35,000-$39,999",NA,3,"Some college",NA,"NH White",NA,NA,70,0.625,0.625,NA,"$35,000-$39,999",-2.36480648064806,1.33864650696785,-0.51363236587511,0.381476251214772,0.0199293081984706,0.0196646749308838,NA,7.89699535868414
"2254",7,0,3,0.75,0,1,0,845,"2008",22,NA,0,1,"$15,000-$16,999","$20,000-$21,999",NA,1,"Less than High School",NA,"NH White",NA,NA,50,0.75,0.75,NA,"$15,000-$19,999",3.63519351935194,0.338646506967848,-0.51363236587511,0.131476251214772,0.144929308198471,0.144664674930884,NA,-27.1030046413159
"2255",7,1,1,1,1,0,0,805,"2008",67,NA,0,1,"$17,000-$19,999","$17,000-$19,999",NA,3,"Less than High School",NA,"NH White",NA,NA,0,0.75,0.75,NA,"$15,000-$19,999",3.63519351935194,-1.66135349303215,0.48636763412489,0.381476251214772,0.144929308198471,0.144664674930884,NA,17.8969953586841
"2256",1,0,NA,1,0,0,1,390,"2008",40,NA,1,0,"$150,000 and over","$30,000-$34,999",NA,4,"High School",NA,"NH Black",NA,NA,50,0.625,0.625,NA,"$150,000 and over",-2.36480648064806,NA,-0.51363236587511,0.381476251214772,0.0199293081984706,0.0196646749308838,NA,-9.10300464131586
"2257",4,0,3,0.75,0,0,1,758,"2008",64,NA,1,0,"$12,500-$14,999","$7,500 -$9,999",NA,4,"High School",NA,"NH White",NA,NA,50,0.75,0.75,NA,"$12,500-$14,999",0.635193519351935,0.338646506967848,-0.51363236587511,0.131476251214772,0.144929308198471,0.144664674930884,NA,14.8969953586841
"2258",NA,0,NA,1,0,0,1,675,"2008",85,NA,0,1,"$3,000 -$4,999","$3,000 -$4,999",NA,3,"Less than High School",NA,"NH White",NA,NA,NA,1,1,NA,"Under $5,000",NA,NA,-0.51363236587511,0.381476251214772,0.394929308198471,0.394664674930884,NA,35.8969953586841
"2259",1,0,4,0.75,1,0,0,662,"2008",50,NA,1,0,"$150,000 and over","$150,000 and over",NA,4,"Graduate Degree",NA,"NH White",NA,NA,NA,0.75,0.75,NA,"$150,000 and over",-2.36480648064806,1.33864650696785,-0.51363236587511,0.131476251214772,0.144929308198471,0.144664674930884,NA,0.896995358684144
"2260",4,0,4,0.5,1,0,0,586,"2008",43,NA,0,1,"$75,000-$89,999","$30,000-$34,999",NA,4,"Some college",NA,"NH White",NA,NA,50,0.5,0.5,NA,"$75,000-$89,999",0.635193519351935,1.33864650696785,-0.51363236587511,-0.118523748785228,-0.105070691801529,-0.105335325069116,NA,-6.10300464131586
"2261",2,1,2,0.75,1,0,0,600,"2008",39,NA,1,0,"$40,000-$44,999","$40,000-$44,999",NA,3,"Bachelor's Degree",NA,"NH White",NA,NA,40,0.75,0.75,NA,"$40,000-$44,999",-1.36480648064806,-0.661353493032152,0.48636763412489,0.131476251214772,0.144929308198471,0.144664674930884,NA,-10.1030046413159
"2262",3,0,NA,1,0,0,1,453,"2008",79,NA,1,0,NA,NA,NA,5,"Less than High School",NA,"NH Black",NA,NA,0,0.625,0.625,NA,NA,-0.364806480648065,NA,-0.51363236587511,0.381476251214772,0.0199293081984706,0.0196646749308838,NA,29.8969953586841
"2263",6,1,3,1,0,0,1,469,"2008",25,NA,1,0,"$17,000-$19,999","$17,000-$19,999",NA,3,"Some college",NA,"NH Black",NA,NA,50,1,1,NA,"$15,000-$19,999",2.63519351935194,0.338646506967848,0.48636763412489,0.381476251214772,0.394929308198471,0.394664674930884,NA,-24.1030046413159
"2264",2,1,4,0.5,0,0,1,742,"2008",61,NA,0,1,"$30,000-$34,999","None or less than $2,999",NA,3,"Some college",NA,"NH White",NA,NA,85,0.5,0.5,NA,"$30,000-$34,999",-1.36480648064806,1.33864650696785,0.48636763412489,-0.118523748785228,-0.105070691801529,-0.105335325069116,NA,11.8969953586841
"2265",1,0,3,1,1,0,0,530,"2008",50,NA,1,0,"$40,000-$44,999","$40,000-$44,999",NA,4,"High School",NA,"NH White",NA,NA,0,0.875,0.875,NA,"$40,000-$44,999",-2.36480648064806,0.338646506967848,-0.51363236587511,0.381476251214772,0.269929308198471,0.269664674930884,NA,0.896995358684144
"2266",6,0,4,0.75,0,1,0,757,"2008",NA,NA,1,0,NA,NA,NA,4,"Some college",NA,"NH White",NA,NA,0,0.75,0.75,NA,NA,2.63519351935194,1.33864650696785,-0.51363236587511,0.131476251214772,0.144929308198471,0.144664674930884,NA,NA
"2267",1,0,NA,NA,0,1,0,839,"2008",27,NA,0,1,"$25,000-$29,999","$5,000 -$7,499",NA,5,"Some college",NA,"NH White",NA,NA,70,0.5,0.5,NA,"$25,000-$29,999",-2.36480648064806,NA,-0.51363236587511,NA,-0.105070691801529,-0.105335325069116,NA,-22.1030046413159
